voltage(V),current(mA),battery_percent,battery_temperature(Celsius),remaining_battery_charge(mAh),battery_capacity(mAh),battery_technology
4.434,-1210.625,90,35.7,4054,4410,Li-ion
4.434,-1219.687,90,35.7,4056,4410,Li-ion
4.434,-1224.375,90,35.7,4056,4410,Li-ion
4.434,-1228.437,90,35.7,4056,4410,Li-ion
4.434,-1207.187,90,35.7,4056,4410,Li-ion
4.434,-1211.562,90,35.7,4056,4410,Li-ion
4.434,-1216.562,90,35.7,4056,4410,Li-ion
4.434,-1216.25,90,35.7,4058,4410,Li-ion
4.434,-1216.25,90,35.7,4058,4410,Li-ion
4.434,-1210,90,35.7,4058,4410,Li-ion
4.434,-1216.562,90,35.7,4058,4410,Li-ion
4.434,-1201.562,90,35.7,4058,4410,Li-ion
4.434,-1206.875,90,35.7,4058,4410,Li-ion
4.434,-1206.875,90,35.7,4060,4410,Li-ion
4.434,-1213.437,90,35.7,4060,4410,Li-ion
4.434,-1196.562,90,35.7,4060,4410,Li-ion
4.434,-1192.5,90,35.7,4060,4410,Li-ion
4.434,-1195.312,90,35.7,4060,4410,Li-ion
4.434,-1201.562,90,35.7,4062,4410,Li-ion
4.434,-1214.062,90,35.7,4062,4410,Li-ion
4.434,-1210.312,90,35.7,4062,4410,Li-ion
4.434,-1208.437,90,35.7,4062,4410,Li-ion
4.434,-1199.375,90,35.7,4062,4410,Li-ion
4.434,-1186.562,90,35.7,4062,4410,Li-ion
4.434,-1192.812,90,35.7,4064,4410,Li-ion
4.434,-1197.5,90,35.7,4064,4410,Li-ion
4.434,-1198.437,90,35.7,4064,4410,Li-ion
4.434,-1190.625,90,35.7,4064,4410,Li-ion
4.434,-1194.062,90,35.7,4064,4410,Li-ion
4.434,-1201.562,90,35.7,4064,4410,Li-ion
4.434,-1184.375,90,35.7,4066,4410,Li-ion
4.434,-1183.125,90,35.7,4066,4410,Li-ion
4.434,-1183.75,90,35.7,4066,4410,Li-ion
4.434,-1188.125,90,35.7,4066,4410,Li-ion
4.434,-1186.562,90,35.7,4066,4410,Li-ion
4.434,-1176.875,90,35.7,4066,4410,Li-ion
4.434,-1178.125,90,35.7,4068,4410,Li-ion
4.434,-1178.437,90,35.7,4068,4410,Li-ion
4.434,-1197.187,90,35.7,4068,4410,Li-ion
4.434,-1160.937,90,35.7,4068,4410,Li-ion
4.434,-1169.687,90,35.7,4068,4410,Li-ion
4.434,-1182.812,90,35.7,4068,4410,Li-ion
4.434,-1187.5,90,35.7,4070,4410,Li-ion
4.434,-1170.625,90,35.7,4070,4410,Li-ion
4.434,-1164.062,90,35.7,4070,4410,Li-ion
4.434,-1186.562,90,35.7,4070,4410,Li-ion
4.434,-1178.437,90,35.7,4070,4410,Li-ion
4.434,-1174.375,90,35.7,4070,4410,Li-ion
4.434,-1171.562,90,35.7,4072,4410,Li-ion
4.434,-1170.312,90,35.7,4072,4410,Li-ion
4.434,-1170,90,35.7,4072,4410,Li-ion
4.434,-1171.562,90,35.7,4072,4410,Li-ion
4.434,-1173.75,90,35.7,4072,4410,Li-ion
4.434,-1168.437,90,35.7,4072,4410,Li-ion
4.434,-1176.562,90,35.7,4074,4410,Li-ion
4.431,-1164.062,90,35.5,4074,4410,Li-ion
4.431,-1170,90,35.5,4074,4410,Li-ion
4.431,-1159.062,90,35.5,4074,4410,Li-ion
4.431,-1164.062,90,35.5,4074,4410,Li-ion
4.431,-1161.25,90,35.5,4074,4410,Li-ion
4.431,-1161.562,90,35.5,4076,4410,Li-ion
4.431,-1171.25,90,35.5,4076,4410,Li-ion
4.431,-1158.75,90,35.5,4076,4410,Li-ion
4.431,-1155.625,90,35.5,4076,4410,Li-ion
4.431,-1152.5,90,35.5,4076,4410,Li-ion
4.431,-1155.625,90,35.5,4078,4410,Li-ion
4.431,-1144.375,90,35.5,4078,4410,Li-ion
4.431,-1161.25,90,35.5,4078,4410,Li-ion
4.431,-1156.875,90,35.5,4078,4410,Li-ion
4.431,-1150.312,90,35.5,4078,4410,Li-ion
4.431,-1143.437,90,35.5,4078,4410,Li-ion
4.431,-1135.312,90,35.5,4080,4410,Li-ion
4.431,-1152.5,90,35.5,4080,4410,Li-ion
4.431,-1148.437,90,35.5,4080,4410,Li-ion
4.431,-1141.25,90,35.5,4080,4410,Li-ion
4.431,-1146.562,90,35.5,4080,4410,Li-ion
4.431,-1166.875,90,35.5,4080,4410,Li-ion
4.431,-1155.312,90,35.5,4080,4410,Li-ion
4.431,-1149.062,90,35.5,4082,4410,Li-ion
4.431,-1143.75,90,35.5,4082,4410,Li-ion
4.431,-1145.625,90,35.5,4082,4410,Li-ion
4.431,-1144.375,90,35.5,4082,4410,Li-ion
4.431,-1150,90,35.5,4082,4410,Li-ion
4.431,-1148.125,90,35.5,4082,4410,Li-ion
4.431,-1148.75,90,35.5,4084,4410,Li-ion
4.431,-1145.937,90,35.5,4084,4410,Li-ion
4.431,-1134.375,90,35.5,4084,4410,Li-ion
4.431,-1148.75,90,35.5,4084,4410,Li-ion
4.431,-1142.5,90,35.5,4084,4410,Li-ion
4.433,-1138.75,91,35.4,4084,4410,Li-ion
4.433,-1142.5,91,35.4,4086,4410,Li-ion
4.433,-1120.937,91,35.4,4086,4410,Li-ion
4.433,-1137.187,91,35.4,4086,4410,Li-ion
4.433,-1142.812,91,35.4,4086,4410,Li-ion
4.433,-1123.125,91,35.4,4086,4410,Li-ion
4.433,-1121.562,91,35.4,4086,4410,Li-ion
4.433,-1139.375,91,35.4,4088,4410,Li-ion
4.433,-1120.625,91,35.4,4088,4410,Li-ion
4.433,-1123.75,91,35.4,4088,4410,Li-ion
4.433,-1115.937,91,35.4,4088,4410,Li-ion
4.433,-1137.5,91,35.4,4088,4410,Li-ion
4.433,-1123.125,91,35.4,4088,4410,Li-ion
4.433,-1127.812,91,35.4,4090,4410,Li-ion
4.433,-1122.187,91,35.4,4090,4410,Li-ion
4.433,-1122.187,91,35.4,4090,4410,Li-ion
4.433,-1127.5,91,35.4,4090,4410,Li-ion
4.433,-1121.875,91,35.4,4090,4410,Li-ion
4.433,-1113.75,91,35.4,4090,4410,Li-ion
4.433,-1118.437,91,35.4,4092,4410,Li-ion
4.433,-1116.562,91,35.4,4092,4410,Li-ion
4.433,-1122.187,91,35.4,4092,4410,Li-ion
4.433,-1111.25,91,35.4,4092,4410,Li-ion
4.433,-1108.125,91,35.4,4092,4410,Li-ion
4.432,-1108.75,91,35.4,4092,4410,Li-ion
4.432,-1103.437,91,35.4,4094,4410,Li-ion
4.432,-1115.312,91,35.4,4094,4410,Li-ion
4.432,-1094.375,91,35.4,4094,4410,Li-ion
4.432,-1123.75,91,35.4,4094,4410,Li-ion
4.432,-1107.812,91,35.4,4094,4410,Li-ion
4.432,-1106.875,91,35.4,4094,4410,Li-ion
4.432,-1113.75,91,35.4,4096,4410,Li-ion
4.432,-1105,91,35.4,4096,4410,Li-ion
4.432,-1110.312,91,35.4,4096,4410,Li-ion
4.432,-1103.125,91,35.4,4096,4410,Li-ion
4.432,-1105.937,91,35.4,4096,4410,Li-ion
4.432,-1110.312,91,35.4,4096,4410,Li-ion
4.432,-1105.625,91,35.4,4096,4410,Li-ion
4.432,-1116.875,91,35.4,4098,4410,Li-ion
4.432,-1102.812,91,35.4,4098,4410,Li-ion
4.432,-1095.625,91,35.3,4098,4410,Li-ion
4.432,-1100.937,91,35.3,4098,4410,Li-ion
4.432,-1104.375,91,35.3,4098,4410,Li-ion
4.432,-1113.125,91,35.3,4098,4410,Li-ion
4.432,-1084.375,91,35.3,4100,4410,Li-ion
4.432,-1109.062,91,35.3,4100,4410,Li-ion
4.432,-1105,91,35.3,4100,4410,Li-ion
4.432,-1090.937,91,35.3,4100,4410,Li-ion
4.432,-1103.75,91,35.3,4100,4410,Li-ion
4.432,-1098.125,91,35.3,4100,4410,Li-ion
4.432,-1104.687,91,35.3,4102,4410,Li-ion
4.432,-1097.187,91,35.3,4102,4410,Li-ion
4.432,-1097.5,91,35.3,4102,4410,Li-ion
4.432,-1084.062,91,35.3,4102,4410,Li-ion
4.432,-1084.375,91,35.3,4102,4410,Li-ion
4.432,-1099.687,91,35.3,4102,4410,Li-ion
4.432,-1095.312,91,35.3,4102,4410,Li-ion
4.432,-1090.625,91,35.3,4104,4410,Li-ion
4.432,-1084.375,91,35.3,4104,4410,Li-ion
4.432,-1086.25,91,35.3,4104,4410,Li-ion
4.432,-1092.812,91,35.3,4104,4410,Li-ion
4.432,-1091.562,91,35.3,4104,4410,Li-ion
4.432,-1079.375,91,35.3,4104,4410,Li-ion
4.432,-1085,91,35.3,4106,4410,Li-ion
4.432,-1070.625,91,35.3,4106,4410,Li-ion
4.432,-1098.125,91,35.3,4106,4410,Li-ion
4.432,-1073.75,91,35.3,4106,4410,Li-ion
4.432,-1080.937,91,35.3,4106,4410,Li-ion
4.432,-1092.187,91,35.3,4106,4410,Li-ion
4.432,-1081.875,91,35.3,4108,4410,Li-ion
4.432,-1085.625,91,35.3,4108,4410,Li-ion
4.432,-1070.937,91,35.3,4108,4410,Li-ion
4.432,-1089.375,91,35.3,4108,4410,Li-ion
4.432,-1081.562,91,35.3,4108,4410,Li-ion
4.432,-1080.937,91,35.3,4108,4410,Li-ion
4.432,-1083.75,91,35.3,4108,4410,Li-ion
4.432,-1076.562,91,35.3,4110,4410,Li-ion
4.432,-1065.937,91,35.3,4110,4410,Li-ion
4.432,-1073.75,91,35.3,4110,4410,Li-ion
4.432,-1055.312,91,35.3,4110,4410,Li-ion
4.432,-1068.125,91,35.3,4110,4410,Li-ion
4.432,-1080.937,91,35.3,4110,4410,Li-ion
4.431,-1073.75,91,35.2,4112,4410,Li-ion
4.431,-1080.937,91,35.2,4112,4410,Li-ion
4.431,-1079.687,91,35.2,4112,4410,Li-ion
4.431,-1068.75,91,35.2,4112,4410,Li-ion
4.431,-1074.375,91,35.2,4112,4410,Li-ion
4.431,-1064.062,91,35.2,4112,4410,Li-ion
4.431,-1063.75,91,35.2,4112,4410,Li-ion
4.431,-1071.562,91,35.2,4114,4410,Li-ion
4.431,-1071.562,91,35.2,4114,4410,Li-ion
4.431,-1070.937,91,35.2,4114,4410,Li-ion
4.431,-1061.25,91,35.2,4114,4410,Li-ion
4.431,-1054.062,91,35.2,4114,4410,Li-ion
4.431,-1057.187,91,35.2,4114,4410,Li-ion
4.431,-1058.437,91,35.2,4116,4410,Li-ion
4.431,-1058.125,91,35.2,4116,4410,Li-ion
4.431,-1053.125,91,35.2,4116,4410,Li-ion
4.431,-1061.875,91,35.2,4116,4410,Li-ion
4.431,-1046.562,91,35.2,4116,4410,Li-ion
4.431,-1052.5,91,35.2,4116,4410,Li-ion
4.431,-1054.062,91,35.2,4116,4410,Li-ion
4.431,-1057.5,91,35.2,4118,4410,Li-ion
4.431,-1046.875,91,35.2,4118,4410,Li-ion
4.431,-1048.437,91,35.2,4118,4410,Li-ion
4.431,-1051.562,91,35.2,4118,4410,Li-ion
4.431,-1045.937,91,35.2,4118,4410,Li-ion
4.431,-1060.625,91,35.2,4118,4410,Li-ion
4.431,-1047.5,91,35.2,4118,4410,Li-ion
4.431,-1062.5,91,35.2,4120,4410,Li-ion
4.431,-1041.562,91,35.2,4120,4410,Li-ion
4.431,-1054.687,91,35.2,4120,4410,Li-ion
4.431,-1043.125,91,35.2,4120,4410,Li-ion
4.431,-1040.937,91,35.2,4120,4410,Li-ion
4.431,-1045,91,35.2,4120,4410,Li-ion
4.431,-1049.687,91,35.2,4122,4410,Li-ion
4.431,-1051.25,91,35.2,4122,4410,Li-ion
4.431,-1055.625,91,35.2,4122,4410,Li-ion
4.431,-1038.75,91,35.2,4122,4410,Li-ion
4.431,-1050.625,91,35.2,4122,4410,Li-ion
4.431,-1044.687,91,35.2,4122,4410,Li-ion
4.431,-1041.25,91,35.2,4122,4410,Li-ion
4.431,-1045.937,91,35.2,4124,4410,Li-ion
4.431,-1022.812,91,35.2,4124,4410,Li-ion
4.431,-1029.375,91,35.2,4124,4410,Li-ion
4.431,-1048.125,91,35.2,4124,4410,Li-ion
4.431,-1037.5,91,35.2,4124,4410,Li-ion
4.431,-1032.812,91,35.2,4124,4410,Li-ion
4.431,-1023.125,91,35.2,4124,4410,Li-ion
4.431,-1030,91,35.2,4126,4410,Li-ion
4.431,-1025.625,92,35.1,4126,4410,Li-ion
4.431,-1030.312,92,35.1,4126,4410,Li-ion
4.431,-1033.75,92,35.1,4126,4410,Li-ion
4.431,-1033.437,92,35.1,4126,4410,Li-ion
4.431,-1028.125,92,35.1,4126,4410,Li-ion
4.431,-1035.625,92,35.1,4128,4410,Li-ion
4.431,-1025.937,92,35.1,4128,4410,Li-ion
4.431,-1021.562,92,35.1,4128,4410,Li-ion
4.431,-1028.125,92,35.1,4128,4410,Li-ion
4.433,-1027.5,92,35.1,4128,4410,Li-ion
4.433,-1028.125,92,35.1,4128,4410,Li-ion
4.433,-1028.125,92,35.1,4128,4410,Li-ion
4.433,-1021.25,92,35.1,4130,4410,Li-ion
4.433,-1020,92,35.1,4130,4410,Li-ion
4.433,-1032.812,92,35.1,4130,4410,Li-ion
4.433,-1033.75,92,35.1,4130,4410,Li-ion
4.433,-1015.625,92,35.1,4130,4410,Li-ion
4.433,-1019.687,92,35.1,4130,4410,Li-ion
4.433,-1017.5,92,35.1,4132,4410,Li-ion
4.433,-1016.25,92,35.1,4132,4410,Li-ion
4.433,-1027.187,92,35.1,4132,4410,Li-ion
4.433,-1020.625,92,35.1,4132,4410,Li-ion
4.433,-1017.812,92,35.1,4132,4410,Li-ion
4.433,-1006.875,92,35.1,4132,4410,Li-ion
4.433,-1009.687,92,35.1,4132,4410,Li-ion
4.433,-1021.25,92,35.1,4134,4410,Li-ion
4.433,-1009.062,92,35.1,4134,4410,Li-ion
4.433,-1015.625,92,35.1,4134,4410,Li-ion
4.433,-1015.937,92,35.1,4134,4410,Li-ion
4.433,-1020,92,35.1,4134,4410,Li-ion
4.433,-1012.812,92,35.1,4134,4410,Li-ion
4.433,-1015.312,92,35.1,4134,4410,Li-ion
4.433,-1005,92,35.1,4136,4410,Li-ion
4.433,-1024.062,92,35.1,4136,4410,Li-ion
4.433,-1007.812,92,35.1,4136,4410,Li-ion
4.433,-1000.312,92,35.1,4136,4410,Li-ion
4.433,-1018.437,92,35.1,4136,4410,Li-ion
4.433,-994.375,92,35.1,4136,4410,Li-ion
4.433,-1007.812,92,35.1,4136,4410,Li-ion
4.433,-997.812,92,35.1,4138,4410,Li-ion
4.433,-1005.312,92,35.1,4138,4410,Li-ion
4.433,-993.75,92,35.1,4138,4410,Li-ion
4.433,-1001.875,92,35.1,4138,4410,Li-ion
4.433,-996.875,92,35.1,4138,4410,Li-ion
4.433,-1001.562,92,35.1,4138,4410,Li-ion
4.433,-1008.437,92,35.1,4138,4410,Li-ion
4.433,-997.812,92,35.1,4140,4410,Li-ion
4.433,-1002.187,92,35.1,4140,4410,Li-ion
4.433,-998.75,92,35.1,4140,4410,Li-ion
4.433,-994.062,92,35.1,4140,4410,Li-ion
4.433,-993.437,92,35.1,4140,4410,Li-ion
4.433,-1000.937,92,35.1,4140,4410,Li-ion
4.433,-1000.937,92,35.1,4140,4410,Li-ion
4.433,-993.437,92,34.9,4142,4410,Li-ion
4.433,-985.937,92,34.9,4142,4410,Li-ion
4.433,-1007.812,92,34.9,4142,4410,Li-ion
4.433,-978.437,92,34.9,4142,4410,Li-ion
4.433,-986.25,92,34.9,4142,4410,Li-ion
4.433,-991.562,92,34.9,4142,4410,Li-ion
4.433,-982.812,92,34.9,4142,4410,Li-ion
4.433,-974.687,92,34.9,4144,4410,Li-ion
4.433,-988.125,92,34.9,4144,4410,Li-ion
4.433,-975.625,92,34.9,4144,4410,Li-ion
4.433,-1002.187,92,34.9,4144,4410,Li-ion
4.433,-969.687,92,34.9,4144,4410,Li-ion
4.433,-975.625,92,34.9,4144,4410,Li-ion
4.433,-980.625,92,34.9,4144,4410,Li-ion
4.432,-995.625,92,35,4146,4410,Li-ion
4.432,-976.562,92,35,4146,4410,Li-ion
4.432,-994.062,92,35,4146,4410,Li-ion
4.432,-999.687,92,35,4146,4410,Li-ion
4.432,-990,92,35,4146,4410,Li-ion
4.432,-980,92,35,4146,4410,Li-ion
4.432,-982.812,92,35,4146,4410,Li-ion
4.432,-975.625,92,35,4148,4410,Li-ion
4.432,-977.812,92,35,4148,4410,Li-ion
4.432,-968.125,92,35,4148,4410,Li-ion
4.432,-965,92,35,4148,4410,Li-ion
4.432,-976.562,92,35,4148,4410,Li-ion
4.432,-985.625,92,35,4148,4410,Li-ion
4.432,-968.75,92,35,4148,4410,Li-ion
4.432,-978.437,92,35,4150,4410,Li-ion
4.432,-965,92,35,4150,4410,Li-ion
4.432,-975.625,92,35,4150,4410,Li-ion
4.432,-966.875,92,35,4150,4410,Li-ion
4.432,-969.062,92,35,4150,4410,Li-ion
4.432,-982.812,92,35,4150,4410,Li-ion
4.432,-964.375,92,35,4150,4410,Li-ion
4.432,-984.687,92,35,4152,4410,Li-ion
4.432,-965,92,35,4152,4410,Li-ion
4.432,-970.937,92,35,4152,4410,Li-ion
4.432,-970.937,92,35,4152,4410,Li-ion
4.432,-959.375,92,35,4152,4410,Li-ion
4.432,-973.125,92,35,4152,4410,Li-ion
4.432,-960.625,92,35,4152,4410,Li-ion
4.432,-966.562,92,35,4152,4410,Li-ion
4.432,-969.062,92,35,4154,4410,Li-ion
4.432,-965.625,92,35,4154,4410,Li-ion
4.432,-959.062,92,35,4154,4410,Li-ion
4.432,-974.375,92,35,4154,4410,Li-ion
4.432,-953.75,92,35,4154,4410,Li-ion
4.432,-965.625,92,35,4154,4410,Li-ion
4.432,-948.75,92,35,4154,4410,Li-ion
4.432,-954.062,92,35,4156,4410,Li-ion
4.432,-961.25,92,35,4156,4410,Li-ion
4.432,-959.375,92,35,4156,4410,Li-ion
4.432,-969.687,92,35,4156,4410,Li-ion
4.432,-961.875,92,35,4156,4410,Li-ion
4.432,-957.812,92,35,4156,4410,Li-ion
4.432,-954.375,92,35,4156,4410,Li-ion
4.432,-944.062,92,35,4158,4410,Li-ion
4.432,-965.625,92,35,4158,4410,Li-ion
4.432,-937.812,92,35,4158,4410,Li-ion
4.432,-949.062,92,35,4158,4410,Li-ion
4.432,-932.812,92,35,4158,4410,Li-ion
4.432,-952.187,92,35,4158,4410,Li-ion
4.432,-940.312,92,35,4158,4410,Li-ion
4.432,-940.312,92,35,4160,4410,Li-ion
4.432,-934.687,92,35,4160,4410,Li-ion
4.432,-934.375,92,35,4160,4410,Li-ion
4.432,-951.875,92,35,4160,4410,Li-ion
4.432,-945.937,92,35,4160,4410,Li-ion
4.432,-937.187,92,35,4160,4410,Li-ion
4.432,-946.562,92,35,4160,4410,Li-ion
4.432,-956.25,92,35,4162,4410,Li-ion
4.432,-937.812,92,34.6,4162,4410,Li-ion
4.432,-945,92,34.6,4162,4410,Li-ion
4.432,-945,92,34.6,4162,4410,Li-ion
4.432,-944.687,92,34.6,4162,4410,Li-ion
4.432,-946.875,92,34.6,4162,4410,Li-ion
4.432,-934.062,92,34.6,4162,4410,Li-ion
4.432,-937.5,92,34.6,4162,4410,Li-ion
4.432,-929.062,92,34.6,4164,4410,Li-ion
4.432,-932.812,92,34.6,4164,4410,Li-ion
4.432,-927.187,92,34.6,4164,4410,Li-ion
4.432,-934.062,92,34.6,4164,4410,Li-ion
4.432,-939.687,92,34.6,4164,4410,Li-ion
4.432,-926.562,92,34.6,4164,4410,Li-ion
4.432,-930.625,92,34.6,4164,4410,Li-ion
4.432,-930.625,92,34.6,4166,4410,Li-ion
4.432,-940.312,92,34.6,4166,4410,Li-ion
4.432,-938.75,92,34.6,4166,4410,Li-ion
4.431,-922.812,93,34.6,4166,4410,Li-ion
4.431,-940,93,34.6,4166,4410,Li-ion
4.431,-926.875,93,34.6,4166,4410,Li-ion
4.431,-924.375,93,34.6,4166,4410,Li-ion
4.431,-936.562,93,34.6,4166,4410,Li-ion
4.431,-929.687,93,34.6,4168,4410,Li-ion
4.431,-925.937,93,34.6,4168,4410,Li-ion
4.431,-935.937,93,34.6,4168,4410,Li-ion
4.431,-932.812,93,34.6,4168,4410,Li-ion
4.431,-933.125,93,34.6,4168,4410,Li-ion
4.431,-909.062,93,34.6,4168,4410,Li-ion
4.431,-926.25,93,34.6,4168,4410,Li-ion
4.431,-928.75,93,34.6,4170,4410,Li-ion
4.431,-913.75,93,34.6,4170,4410,Li-ion
4.431,-920.937,93,34.6,4170,4410,Li-ion
4.431,-931.562,93,34.6,4170,4410,Li-ion
4.431,-926.875,93,34.6,4170,4410,Li-ion
4.431,-934.375,93,34.6,4170,4410,Li-ion
4.431,-922.812,93,34.6,4170,4410,Li-ion
4.431,-910.625,93,34.6,4170,4410,Li-ion
4.431,-925.312,93,34.6,4172,4410,Li-ion
4.431,-930,93,34.6,4172,4410,Li-ion
4.431,-918.75,93,34.6,4172,4410,Li-ion
4.431,-921.25,93,34.6,4172,4410,Li-ion
4.431,-916.875,93,34.6,4172,4410,Li-ion
4.431,-914.375,93,34.6,4172,4410,Li-ion
4.431,-914.375,93,34.6,4172,4410,Li-ion
4.431,-915.625,93,34.6,4174,4410,Li-ion
4.431,-902.187,93,34.6,4174,4410,Li-ion
4.431,-912.5,93,34.6,4174,4410,Li-ion
4.431,-897.812,93,34.6,4174,4410,Li-ion
4.431,-929.375,93,34.6,4174,4410,Li-ion
4.431,-900.625,93,34.6,4174,4410,Li-ion
4.431,-900,93,34.6,4174,4410,Li-ion
4.431,-917.187,93,34.6,4174,4410,Li-ion
4.431,-916.25,93,34.6,4176,4410,Li-ion
4.431,-909.062,93,34.6,4176,4410,Li-ion
4.431,-926.25,93,34.6,4176,4410,Li-ion
4.431,-905.312,93,34.6,4176,4410,Li-ion
4.431,-904.375,93,34.6,4176,4410,Li-ion
4.431,-910.937,93,34.6,4176,4410,Li-ion
4.433,-909.062,93,34.3,4176,4410,Li-ion
4.433,-908.437,93,34.3,4176,4410,Li-ion
4.433,-900,93,34.3,4178,4410,Li-ion
4.433,-898.125,93,34.3,4178,4410,Li-ion
4.433,-904.375,93,34.3,4178,4410,Li-ion
4.433,-893.437,93,34.3,4178,4410,Li-ion
4.433,-886.562,93,34.3,4178,4410,Li-ion
4.433,-892.5,93,34.3,4178,4410,Li-ion
4.433,-907.5,93,34.3,4178,4410,Li-ion
4.433,-901.562,93,34.3,4180,4410,Li-ion
4.433,-901.562,93,34.3,4180,4410,Li-ion
4.433,-891.25,93,34.3,4180,4410,Li-ion
4.433,-905,93,34.3,4180,4410,Li-ion
4.433,-892.5,93,34.3,4180,4410,Li-ion
4.433,-896.562,93,34.3,4180,4410,Li-ion
4.433,-905.312,93,34.3,4180,4410,Li-ion
4.433,-909.062,93,34.3,4180,4410,Li-ion
4.433,-890.625,93,34.3,4182,4410,Li-ion
4.433,-882.187,93,34.3,4182,4410,Li-ion
4.433,-896.562,93,34.3,4182,4410,Li-ion
4.433,-899.687,93,34.3,4182,4410,Li-ion
4.433,-890.625,93,34.3,4182,4410,Li-ion
4.433,-895.312,93,34.3,4182,4410,Li-ion
4.433,-884.062,93,34.3,4182,4410,Li-ion
4.433,-891.875,93,34.3,4182,4410,Li-ion
4.433,-872.5,93,34.3,4184,4410,Li-ion
4.433,-891.875,93,34.3,4184,4410,Li-ion
4.433,-904.062,93,34.3,4184,4410,Li-ion
4.433,-862.5,93,34.3,4184,4410,Li-ion
4.433,-886.875,93,34.3,4184,4410,Li-ion
4.432,-886.25,93,34.2,4184,4410,Li-ion
4.432,-884.687,93,34.2,4184,4410,Li-ion
4.432,-869.375,93,34.2,4184,4410,Li-ion
4.432,-892.187,93,34.2,4186,4410,Li-ion
4.432,-878.125,93,34.2,4186,4410,Li-ion
4.432,-866.875,93,34.2,4186,4410,Li-ion
4.432,-868.125,93,34.2,4186,4410,Li-ion
4.432,-873.437,93,34.2,4186,4410,Li-ion
4.432,-871.875,93,34.2,4186,4410,Li-ion
4.432,-875.312,93,34.2,4186,4410,Li-ion
4.432,-870.937,93,34.2,4186,4410,Li-ion
4.432,-878.125,93,34.2,4188,4410,Li-ion
4.432,-883.75,93,34.2,4188,4410,Li-ion
4.432,-875.312,93,34.2,4188,4410,Li-ion
4.432,-884.375,93,34.2,4188,4410,Li-ion
4.432,-871.875,93,34.2,4188,4410,Li-ion
4.432,-866.562,93,34.2,4188,4410,Li-ion
4.432,-865.312,93,34.2,4188,4410,Li-ion
4.432,-880.625,93,34.2,4190,4410,Li-ion
4.432,-890.312,93,34.2,4190,4410,Li-ion
4.432,-862.812,93,34.2,4190,4410,Li-ion
4.432,-858.75,93,34.2,4190,4410,Li-ion
4.432,-864.375,93,34.2,4190,4410,Li-ion
4.432,-873.75,93,34.2,4190,4410,Li-ion
4.432,-865,93,34.2,4190,4410,Li-ion
4.432,-862.5,93,34.2,4190,4410,Li-ion
4.432,-863.75,93,34.2,4192,4410,Li-ion
4.432,-876.562,93,34.2,4192,4410,Li-ion
4.433,-861.562,93,34.1,4192,4410,Li-ion
4.433,-862.5,93,34.1,4192,4410,Li-ion
4.433,-877.812,93,34.1,4192,4410,Li-ion
4.433,-872.5,93,34.1,4192,4410,Li-ion
4.433,-865.937,93,34.1,4192,4410,Li-ion
4.433,-848.437,93,34.1,4192,4410,Li-ion
4.433,-851.562,93,34.1,4194,4410,Li-ion
4.433,-868.75,93,34.1,4194,4410,Li-ion
4.433,-853.125,93,34.1,4194,4410,Li-ion
4.433,-863.75,93,34.1,4194,4410,Li-ion
4.433,-864.062,93,34.1,4194,4410,Li-ion
4.433,-871.25,93,34.1,4194,4410,Li-ion
4.433,-863.437,93,34.1,4194,4410,Li-ion
4.433,-868.125,93,34.1,4194,4410,Li-ion
4.433,-851.562,93,34.1,4196,4410,Li-ion
4.433,-837.187,93,34.1,4196,4410,Li-ion
4.433,-863.75,93,34.1,4196,4410,Li-ion
4.433,-846.562,93,34.1,4196,4410,Li-ion
4.433,-867.187,93,34.1,4196,4410,Li-ion
4.433,-855,93,34.1,4196,4410,Li-ion
4.433,-847.5,93,34.1,4196,4410,Li-ion
4.433,-859.062,93,34.1,4196,4410,Li-ion
4.433,-846.25,93,34.1,4196,4410,Li-ion
4.433,-847.812,93,34.1,4198,4410,Li-ion
4.433,-850.312,93,34.1,4198,4410,Li-ion
4.433,-849.687,93,34.1,4198,4410,Li-ion
4.433,-862.812,93,34.1,4198,4410,Li-ion
4.433,-851.562,93,34.1,4198,4410,Li-ion
4.433,-848.125,93,34.1,4198,4410,Li-ion
4.433,-840.937,93,34.1,4198,4410,Li-ion
4.433,-859.375,93,34.1,4198,4410,Li-ion
4.433,-846.875,93,34.1,4200,4410,Li-ion
4.433,-852.812,93,34.1,4200,4410,Li-ion
4.433,-844.375,93,34.1,4200,4410,Li-ion
4.433,-845.937,93,34.1,4200,4410,Li-ion
4.433,-840.312,93,34.1,4200,4410,Li-ion
4.433,-847.812,93,34.1,4200,4410,Li-ion
4.433,-826.562,93,34.1,4200,4410,Li-ion
4.433,-846.562,93,34.1,4200,4410,Li-ion
4.433,-835.937,93,34.1,4202,4410,Li-ion
4.433,-840.312,93,34.1,4202,4410,Li-ion
4.433,-830,93,34.1,4202,4410,Li-ion
4.433,-834.062,93,34.1,4202,4410,Li-ion
4.433,-844.062,93,34.1,4202,4410,Li-ion
4.433,-835.937,93,34.1,4202,4410,Li-ion
4.433,-836.875,93,34.1,4202,4410,Li-ion
4.433,-836.875,93,34.1,4202,4410,Li-ion
4.433,-828.75,93,34.1,4204,4410,Li-ion
4.433,-836.875,93,34.1,4204,4410,Li-ion
4.433,-845.312,93,34.1,4204,4410,Li-ion
4.433,-830.937,93,34.1,4204,4410,Li-ion
4.433,-834.687,93,34.1,4204,4410,Li-ion
